"OBJECTID_1","Suitability","Jurisdiction","RPC","Acres","Shape_Length","Shape_Area"
0,"Not Suited","Waterford","NVDA",69.6121806417394,0,0
0,"Marginally Suited","Waterford","NVDA",15.4113343727239,0,0
0,"Moderately Suited","Waterford","NVDA",4.34145019270677,0,0
0,"Well Suited","Waterford","NVDA",6.62334354837074,0,0
0,"Marginally Suited","Waterford","NVDA",16.3033910456872,0,0
0,"Well Suited","Waterford","NVDA",2.617089879529,0,0
0,"Moderately Suited","Waterford","NVDA",34.6652100700764,0,0
0,"Moderately Suited","Waterford","NVDA",17.6608046128806,0,0
0,"Well Suited","Waterford","NVDA",3.88616702577558,0,0
0,"Moderately Suited","Waterford","NVDA",4.60583428250787,0,0
0,"Marginally Suited","Waterford","NVDA",4.36548248081243,0,0
0,"Marginally Suited","Waterford","NVDA",3.13646499392816,0,0
0,"Not Suited","Waterford","NVDA",9.38768835930026,0,0
0,"Well Suited","Waterford","NVDA",4.12352029656982,0,0
0,"Moderately Suited","Waterford","NVDA",5.97802624176693,0,0
0,"Moderately Suited","Waterford","NVDA",3.39560317070731,0,0
0,"Not Suited","Waterford","NVDA",7.01089917996841,0,0
0,"Moderately Suited","Waterford","NVDA",5.35510266487658,0,0
0,"Moderately Suited","Waterford","NVDA",4.84503682860625,0,0
0,"Marginally Suited","Waterford","NVDA",3.66476235590351,0,0
0,"Moderately Suited","Waterford","NVDA",2.23014510736455,0,0
0,"Marginally Suited","Waterford","NVDA",6.76232866687006,0,0
0,"Well Suited","Waterford","NVDA",3.35406069587969,0,0
0,"Moderately Suited","Waterford","NVDA",21.2502271818136,0,0
0,"Not Suited","Waterford","NVDA",5.52362882436847,0,0
0,"Well Suited","Waterford","NVDA",26.7260899185205,0,0
0,"Not Suited","Waterford","NVDA",6.57991566907955,0,0
0,"Marginally Suited","Waterford","NVDA",8.28971124519921,0,0
0,"Marginally Suited","Waterford","NVDA",178.765843544747,0,0
0,"Not Suited","Waterford","NVDA",5.04765272267232,0,0
0,"Marginally Suited","Waterford","NVDA",6.9813548863082,0,0
0,"Moderately Suited","Waterford","NVDA",3.83000653535757,0,0
0,"Well Suited","Waterford","NVDA",13.1980502700575,0,0
0,"Marginally Suited","Waterford","NVDA",42.7086820544876,0,0
0,"Marginally Suited","Waterford","NVDA",8.26047860627312,0,0
0,"Not Suited","Waterford","NVDA",4.58916253011281,0,0
0,"Marginally Suited","Waterford","NVDA",8.64071497488341,0,0
0,"Moderately Suited","Waterford","NVDA",12.8699749313635,0,0
0,"Moderately Suited","Waterford","NVDA",6.33959736623284,0,0
0,"Moderately Suited","Waterford","NVDA",4.69015700098954,0,0
0,"Moderately Suited","Waterford","NVDA",9.74613911496975,0,0
0,"Not Suited","Waterford","NVDA",9.79595393768426,0,0
0,"Not Suited","Waterford","NVDA",25.4608775123517,0,0
0,"Marginally Suited","Waterford","NVDA",6.34005329367851,0,0
0,"Moderately Suited","Waterford","NVDA",73.2671873690856,0,0
0,"Not Suited","Waterford","NVDA",29.4635026405615,0,0
0,"Marginally Suited","Waterford","NVDA",12.0951753540365,0,0
0,"Marginally Suited","Waterford","NVDA",37.6006179885603,0,0
0,"Moderately Suited","Waterford","NVDA",209.419644844116,0,0
0,"Moderately Suited","Waterford","NVDA",23.9915404483261,0,0
0,"Marginally Suited","Waterford","NVDA",83.8073777061982,0,0
0,"Moderately Suited","Waterford","NVDA",23.2644213209997,0,0
0,"Well Suited","Waterford","NVDA",4.63317382989405,0,0
0,"Moderately Suited","Waterford","NVDA",5.72493477535421,0,0
0,"Well Suited","Waterford","NVDA",3.92498650624064,0,0
0,"Marginally Suited","Waterford","NVDA",2.8095047688352,0,0
0,"Moderately Suited","Waterford","NVDA",16.9132571952197,0,0
0,"Moderately Suited","Waterford","NVDA",2.97810623263393,0,0
0,"Marginally Suited","Waterford","NVDA",7.54402546242861,0,0
0,"Marginally Suited","Waterford","NVDA",9.44883518337205,0,0
0,"Marginally Suited","Waterford","NVDA",16.0674999651987,0,0
0,"Moderately Suited","Waterford","NVDA",11.5614878369933,0,0
0,"Marginally Suited","Waterford","NVDA",210.704531048401,0,0
0,"Marginally Suited","Waterford","NVDA",20.411530813569,0,0
0,"Marginally Suited","Waterford","NVDA",7.02197192953428,0,0
0,"Moderately Suited","Waterford","NVDA",77.8464918152691,0,0
0,"Moderately Suited","Waterford","NVDA",37.284068865536,0,0
0,"Moderately Suited","Waterford","NVDA",15.3099253353465,0,0
0,"Not Suited","Waterford","NVDA",20.4757827932086,0,0
0,"Moderately Suited","Waterford","NVDA",5.23876257885721,0,0
0,"Moderately Suited","Waterford","NVDA",9.11329160473213,0,0
0,"Not Suited","Waterford","NVDA",15.4625831029753,0,0
0,"Marginally Suited","Waterford","NVDA",203.108743298429,0,0
0,"Marginally Suited","Waterford","NVDA",29.6299873996202,0,0
0,"Moderately Suited","Waterford","NVDA",29.9193569357043,0,0
0,"Marginally Suited","Waterford","NVDA",10.2556129571811,0,0
0,"Marginally Suited","Waterford","NVDA",24.1947078503746,0,0
0,"Moderately Suited","Waterford","NVDA",2.70814328072428,0,0
0,"Moderately Suited","Waterford","NVDA",12.1964207627889,0,0
0,"Moderately Suited","Waterford","NVDA",3.41655287135926,0,0
0,"Moderately Suited","Waterford","NVDA",5.7072756535251,0,0
0,"Well Suited","Waterford","NVDA",8.9327604011469,0,0
0,"Marginally Suited","Waterford","NVDA",593.37043055759,0,0
0,"Moderately Suited","Waterford","NVDA",9.79233552189154,0,0
0,"Marginally Suited","Waterford","NVDA",59.4022477979403,0,0
0,"Moderately Suited","Waterford","NVDA",3.00641121646122,0,0
0,"Marginally Suited","Waterford","NVDA",5.82898109894321,0,0
0,"Well Suited","Waterford","NVDA",6.94102318696222,0,0
0,"Well Suited","Waterford","NVDA",6.86725750176289,0,0
0,"Well Suited","Waterford","NVDA",11.4643481746234,0,0
0,"Marginally Suited","Waterford","NVDA",7.50803318270006,0,0
0,"Well Suited","Waterford","NVDA",5.27917456794417,0,0
0,"Marginally Suited","Waterford","NVDA",12.2418413292325,0,0
0,"Well Suited","Waterford","NVDA",2.80358583766561,0,0
0,"Moderately Suited","Waterford","NVDA",6.187455780407,0,0
0,"Marginally Suited","Waterford","NVDA",6.89317691172436,0,0
0,"Marginally Suited","Waterford","NVDA",10.0317077653662,0,0
0,"Well Suited","Waterford","NVDA",9.80820627413582,0,0
0,"Not Suited","Waterford","NVDA",3.17846129117168,0,0
0,"Not Suited","Waterford","NVDA",347.537244591405,0,0
0,"Marginally Suited","Waterford","NVDA",7.76879417225863,0,0
0,"Moderately Suited","Waterford","NVDA",12.3818122830472,0,0
0,"Marginally Suited","Waterford","NVDA",34.5893503381919,0,0
0,"Moderately Suited","Waterford","NVDA",53.0160610772145,0,0
0,"Moderately Suited","Waterford","NVDA",7.25791978363694,0,0
0,"Marginally Suited","Waterford","NVDA",107.70511369253,0,0
0,"Well Suited","Waterford","NVDA",10.0569512435155,0,0
0,"Moderately Suited","Waterford","NVDA",3.29511984797323,0,0
0,"Well Suited","Waterford","NVDA",4.75132068181007,0,0
0,"Not Suited","Waterford","NVDA",5.05392811074939,0,0
0,"Well Suited","Waterford","NVDA",9.70448693698185,0,0
0,"Marginally Suited","Waterford","NVDA",2.04315415686594,0,0
0,"Not Rated","Waterford","NVDA",47.3172334685045,0,0
0,"Well Suited","Waterford","NVDA",4.7116521040753,0,0
0,"Marginally Suited","Waterford","NVDA",81.9504572486678,0,0
0,"Marginally Suited","Waterford","NVDA",5.00115165076498,0,0
0,"Well Suited","Waterford","NVDA",17.407580720753,0,0
0,"Moderately Suited","Waterford","NVDA",24.4354789830946,0,0
0,"Moderately Suited","Concord","NVDA",24.0255541911515,0,0
0,"Moderately Suited","Concord","NVDA",35.8821799293271,0,0
0,"Marginally Suited","Waterford","NVDA",10.3078049544822,0,0
0,"Moderately Suited","Waterford","NVDA",48.7084800961593,0,0
0,"Marginally Suited","Waterford","NVDA",8.52159267172074,0,0
0,"Marginally Suited","Concord","NVDA",38.5827996465158,0,0
0,"Not Suited","Concord","NVDA",111.914280965549,0,0
