"OBJECTID_1","Suitability","Jurisdiction","RPC","Acres","Shape_Length","Shape_Area"
0,"Moderately Suited","Elmore","LCPC",4.30642864138865,0,0
0,"Moderately Suited","Elmore","LCPC",25.1136309918769,0,0
0,"Moderately Suited","Elmore","LCPC",5.27587149748104,0,0
0,"Moderately Suited","Elmore","LCPC",6.68686244230176,0,0
0,"Not Rated","Elmore","LCPC",7.86131801989202,0,0
0,"Moderately Suited","Elmore","LCPC",23.7557548056035,0,0
0,"Moderately Suited","Elmore","LCPC",5.32111058908352,0,0
0,"Not Rated","Elmore","LCPC",4.29205503562295,0,0
0,"Not Suited","Elmore","LCPC",13.6827387115643,0,0
0,"Moderately Suited","Elmore","LCPC",1.15875255059287,0,0
0,"Well Suited","Elmore","LCPC",7.23435907877442,0,0
0,"Not Rated","Elmore","LCPC",69.9075571814886,0,0
0,"Moderately Suited","Elmore","LCPC",23.8982358506168,0,0
0,"Moderately Suited","Elmore","LCPC",18.0114379945099,0,0
0,"Not Rated","Elmore","LCPC",19.6716326467928,0,0
0,"Moderately Suited","Elmore","LCPC",10.8666652428272,0,0
0,"Moderately Suited","Elmore","LCPC",38.4041507754591,0,0
0,"Moderately Suited","Elmore","LCPC",2.81344418305703,0,0
0,"Moderately Suited","Elmore","LCPC",32.6102425428772,0,0
0,"Moderately Suited","Elmore","LCPC",1.57111172617943,0,0
0,"Moderately Suited","Elmore","LCPC",15.3111390850315,0,0
0,"Not Suited","Elmore","LCPC",4.85788787463729,0,0
0,"Not Suited","Elmore","LCPC",4.2040845853469,0,0
0,"Moderately Suited","Elmore","LCPC",9.26146842019374,0,0
0,"Moderately Suited","Elmore","LCPC",45.5791889132822,0,0
0,"Moderately Suited","Elmore","LCPC",4.76674421613283,0,0
0,"Well Suited","Elmore","LCPC",11.3354240995378,0,0
0,"Moderately Suited","Elmore","LCPC",6.32574454444928,0,0
0,"Marginally Suited","Elmore","LCPC",22.4707167424726,0,0
0,"Well Suited","Elmore","LCPC",25.0704999823885,0,0
0,"Moderately Suited","Elmore","LCPC",21.0617488985677,0,0
0,"Moderately Suited","Elmore","LCPC",8.14611792184496,0,0
0,"Well Suited","Elmore","LCPC",5.84284025499275,0,0
0,"Well Suited","Elmore","LCPC",24.1943901915022,0,0
0,"Moderately Suited","Elmore","LCPC",25.3855328573137,0,0
0,"Moderately Suited","Elmore","LCPC",7.09170234615233,0,0
